grid_order,selection_split,forecast_metric_scope,policy_metric_scope,seasonal_weight,lightgbm_weight,transformer_weight,nonzero_components,threshold,validation_empty_auprc,validation_occupancy_conflict_rate,validation_safe_opportunity_kwh,recommendation_coverage,recommended_intervals,safe_intervals,conflict_intervals,recommended_windows,safe_windows,conflict_windows,validation_empty_recall,validation_gross_opportunity_kwh,validation_conflict_opportunity_kwh,window_conflict_rate,minimum_window_steps,minimum_window_hours,daily_schedules,total_intervals
4096,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.25,0.75,0.0,2,0.7,0.7197847328970386,0.3086560364464693,1074.955941464,0.234508547008547,878,607,271,43,19,24,0.5589318600368324,1812.24011137275,737.28416990875,0.5581395348837209,4,1.0,39,3744
4097,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.25,0.75,0.0,2,0.725,0.7197847328970386,0.2730627306273063,1033.891793352,0.2171474358974359,813,591,222,47,22,25,0.5441988950276243,1600.56488091325,566.67308756125,0.5319148936170213,4,1.0,39,3744
4098,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.25,0.75,0.0,2,0.75,0.7197847328970386,0.24697986577181208,985.1700810985,0.19898504273504272,745,561,184,46,24,22,0.5165745856353591,1423.61651046625,438.44642936775,0.4782608695652174,4,1.0,39,3744
4099,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.25,0.75,0.0,2,0.775,0.7197847328970386,0.23900293255131966,907.7795393377501,0.18215811965811965,682,519,163,44,22,22,0.47790055248618785,1286.34414312225,378.56460378450004,0.5,4,1.0,39,3744
4100,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.25,0.75,0.0,2,0.8,0.7197847328970386,0.2077922077922078,852.548422628,0.16452991452991453,616,488,128,40,20,20,0.44935543278084716,1138.228710913,285.68028828499996,0.5,4,1.0,39,3744
4101,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.25,0.75,0.0,2,0.825,0.7197847328970386,0.15942028985507245,805.4056298554999,0.14743589743589744,552,464,88,39,24,15,0.427255985267035,1004.4188033825,199.013173527,0.38461538461538464,4,1.0,39,3744
4102,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.25,0.75,0.0,2,0.85,0.7197847328970386,0.13043478260869565,707.38854810325,0.12900641025641027,483,420,63,37,26,11,0.3867403314917127,855.85120424825,148.462656145,0.2972972972972973,4,1.0,39,3744
4103,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.25,0.75,0.0,2,0.875,0.7197847328970386,0.1175115207373272,640.17945227275,0.11591880341880342,434,383,51,34,26,8,0.35267034990791896,759.9748054485,119.79535317575001,0.23529411764705882,4,1.0,39,3744
4104,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.25,0.75,0.0,2,0.9,0.7197847328970386,0.1171875,546.96383484575,0.10256410256410256,384,339,45,33,26,7,0.31215469613259667,646.754558119,99.79072327325,0.21212121212121213,4,1.0,39,3744
4105,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.25,0.75,0.0,2,0.925,0.7197847328970386,0.12211221122112212,414.32937984024994,0.08092948717948718,303,266,37,27,20,7,0.24493554327808473,494.227284486,79.89790464575,0.25925925925925924,4,1.0,39,3744
4106,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.25,0.75,0.0,2,0.95,0.7197847328970386,0.08205128205128205,274.48241776025,0.052083333333333336,195,179,16,16,14,2,0.16482504604051565,307.46944305625,32.987025296,0.125,4,1.0,39,3744
4107,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.05,0.7100996289707134,0.6571229050279329,1600.50293809925,0.7649572649572649,2864,982,1882,63,2,61,0.9042357274401474,6447.5229142125,4847.01997611325,0.9682539682539683,4,1.0,39,3744
4108,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.075,0.7100996289707134,0.6190476190476191,1585.54913588425,0.6842948717948718,2562,976,1586,68,4,64,0.8987108655616943,5606.318678256001,4020.76954237175,0.9411764705882353,4,1.0,39,3744
4109,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.1,0.7100996289707134,0.5869094061551798,1548.2062024935,0.6161858974358975,2307,953,1354,72,3,69,0.8775322283609577,4960.3029948802505,3412.0967923867497,0.9583333333333334,4,1.0,39,3744
4110,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.125,0.7100996289707134,0.5582706766917294,1526.9707511360002,0.5683760683760684,2128,940,1188,63,2,61,0.8655616942909761,4460.218324855,2933.247573719,0.9682539682539683,4,1.0,39,3744
4111,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.15,0.7100996289707134,0.5375808860129417,1524.5942499105001,0.5365918803418803,2009,929,1080,53,1,52,0.8554327808471455,4196.971476743,2672.3772268324997,0.9811320754716981,4,1.0,39,3744
4112,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.175,0.7100996289707134,0.5243019648397105,1518.11800813425,0.5165598290598291,1934,920,1014,45,0,45,0.8471454880294659,4030.6964416205,2512.57843348625,1.0,4,1.0,39,3744
4113,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.2,0.7100996289707134,0.5195974576271186,1504.4422968005001,0.5042735042735043,1888,907,981,42,1,41,0.8351749539594844,3942.6187710980003,2438.1764742975,0.9761904761904762,4,1.0,39,3744
4114,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.225,0.7100996289707134,0.5192719486081371,1497.7043115065,0.49893162393162394,1868,898,970,42,1,41,0.8268876611418048,3907.960247702,2410.2559361955,0.9761904761904762,4,1.0,39,3744
4115,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.25,0.7100996289707134,0.5158469945355191,1485.93663102975,0.48878205128205127,1830,886,944,43,1,42,0.8158379373848987,3831.22385359325,2345.2872225635,0.9767441860465116,4,1.0,39,3744
4116,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.275,0.7100996289707134,0.505079006772009,1468.3036794304999,0.4732905982905983,1772,877,895,44,1,43,0.8075506445672191,3681.203486976,2212.8998075455,0.9772727272727273,4,1.0,39,3744
4117,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.3,0.7100996289707134,0.49149560117302055,1452.129921705,0.45539529914529914,1705,867,838,45,1,44,0.7983425414364641,3494.6989536482497,2042.56903194325,0.9777777777777777,4,1.0,39,3744
4118,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.325,0.7100996289707134,0.4773561811505508,1424.174595002,0.43643162393162394,1634,854,780,43,1,42,0.7863720073664825,3314.57939455,1890.4047995479998,0.9767441860465116,4,1.0,39,3744
4119,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.35,0.7100996289707134,0.4581440622972096,1375.9814512195,0.4115918803418803,1541,835,706,44,1,43,0.7688766114180479,3069.1744214272503,1693.19297020775,0.9772727272727273,4,1.0,39,3744
4120,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.375,0.7100996289707134,0.43870523415977963,1331.2241888445,0.38782051282051283,1452,815,637,44,2,42,0.7504604051565378,2830.21982375,1498.9956349055,0.9545454545454546,4,1.0,39,3744
4121,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.4,0.7100996289707134,0.4139941690962099,1310.371576931,0.36645299145299143,1372,804,568,42,4,38,0.7403314917127072,2636.52683996825,1326.15526303725,0.9047619047619048,4,1.0,39,3744
4122,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.425,0.7100996289707134,0.4019984627209839,1249.60013955675,0.3474893162393162,1301,778,523,42,8,34,0.716390423572744,2452.95023317625,1203.3500936195,0.8095238095238095,4,1.0,39,3744
4123,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.45,0.7100996289707134,0.3901850362027353,1208.93578405925,0.33199786324786323,1243,758,485,41,9,32,0.6979742173112339,2326.54468959325,1117.6089055339999,0.7804878048780488,4,1.0,39,3744
4124,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.475,0.7100996289707134,0.37542087542087543,1181.4710184997498,0.3173076923076923,1188,742,446,41,10,31,0.6832412523020258,2197.61959064475,1016.1485721449999,0.7560975609756098,4,1.0,39,3744
4125,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.5,0.7100996289707134,0.36049601417183347,1142.37681610925,0.3015491452991453,1129,722,407,41,10,31,0.6648250460405156,2059.43276595025,917.055949841,0.7560975609756098,4,1.0,39,3744
4126,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.525,0.7100996289707134,0.34511627906976744,1114.5859486357501,0.28712606837606836,1075,704,371,41,13,28,0.6482504604051565,1933.099616978,818.5136683422501,0.6829268292682927,4,1.0,39,3744
4127,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.55,0.7100996289707134,0.3323615160349854,1077.9468775622502,0.2748397435897436,1029,687,342,41,13,28,0.6325966850828729,1830.02164047375,752.0747629115,0.6829268292682927,4,1.0,39,3744
4128,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.575,0.7100996289707134,0.3223480947476828,1006.1758589135,0.2593482905982906,971,658,313,40,14,26,0.6058931860036832,1687.574338205,681.3984792914998,0.65,4,1.0,39,3744
4129,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.6,0.7100996289707134,0.3065934065934066,918.9138491707499,0.24305555555555555,910,631,279,40,15,25,0.5810313075506446,1525.3902830915,606.47643392075,0.625,4,1.0,39,3744
4130,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.625,0.7100996289707134,0.28263473053892213,847.6941802122501,0.22302350427350429,835,599,236,35,18,17,0.5515653775322283,1349.360088443,501.6659082307499,0.4857142857142857,4,1.0,39,3744
4131,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.65,0.7100996289707134,0.2734584450402145,729.604911016,0.19925213675213677,746,542,204,29,15,14,0.4990791896869245,1160.904149004,431.29923798799996,0.4827586206896552,4,1.0,39,3744
4132,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.675,0.7100996289707134,0.2774390243902439,627.4687732005,0.1752136752136752,656,474,182,23,13,10,0.43646408839779005,1002.5801271132499,375.11135391275,0.43478260869565216,4,1.0,39,3744
4133,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.7,0.7100996289707134,0.26791808873720135,584.02545844625,0.15651709401709402,586,429,157,18,10,8,0.39502762430939226,904.0143902349998,319.98893178874994,0.4444444444444444,4,1.0,39,3744
4134,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.725,0.7100996289707134,0.2441860465116279,529.629481722,0.13782051282051283,516,390,126,17,8,9,0.35911602209944754,784.13382035825,254.50433863624997,0.5294117647058824,4,1.0,39,3744
4135,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.75,0.7100996289707134,0.2080536912751678,487.713052631,0.11939102564102565,447,354,93,15,7,8,0.3259668508287293,678.265450183,190.552397552,0.5333333333333333,4,1.0,39,3744
4136,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.775,0.7100996289707134,0.17771883289124668,422.43350333225004,0.10069444444444445,377,310,67,14,8,6,0.285451197053407,588.98615782775,166.5526544955,0.42857142857142855,4,1.0,39,3744
4137,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.8,0.7100996289707134,0.13131313131313133,360.0762600275,0.07932692307692307,297,258,39,15,10,5,0.23756906077348067,453.29166677225,93.21540674475,0.3333333333333333,4,1.0,39,3744
4138,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.825,0.7100996289707134,0.10204081632653061,309.19894133875,0.06543803418803419,245,220,25,13,10,3,0.20257826887661143,364.09493538575,54.895994047,0.23076923076923078,4,1.0,39,3744
4139,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.85,0.7100996289707134,0.0891089108910891,264.9841873845,0.053952991452991456,202,184,18,13,11,2,0.1694290976058932,306.28294184724996,41.298754462750004,0.15384615384615385,4,1.0,39,3744
4140,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.875,0.7100996289707134,0.09523809523809523,172.75956939499997,0.03926282051282051,147,133,14,13,11,2,0.12246777163904236,205.96314826424998,33.20357886925,0.15384615384615385,4,1.0,39,3744
4141,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.9,0.7100996289707134,0.06349206349206349,42.663537972,0.016826923076923076,63,59,4,7,6,1,0.05432780847145488,55.36962130625,12.70608333425,0.14285714285714285,4,1.0,39,3744
4142,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.925,0.7100996289707134,0.0,10.9008608525,0.007211538461538462,27,27,0,3,3,0,0.024861878453038673,10.9008608525,0.0,0.0,4,1.0,39,3744
4143,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.0,0.7,2,0.95,0.7100996289707134,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,1.0,39,3744
4144,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.05,0.65,3,0.05,0.71380374098621,0.655680224403927,1600.50293809925,0.7617521367521367,2852,982,1870,63,2,61,0.9042357274401474,6427.27308865125,4826.770150552,0.9682539682539683,4,1.0,39,3744
4145,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.05,0.65,3,0.075,0.71380374098621,0.6195864221615295,1585.71524699525,0.6845619658119658,2563,975,1588,67,3,64,0.8977900552486188,5627.549634675001,4041.83438767975,0.9552238805970149,4,1.0,39,3744
4146,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.05,0.65,3,0.1,0.71380374098621,0.5873428695275249,1547.9312024935002,0.6161858974358975,2307,952,1355,70,3,67,0.8766114180478821,4967.128344371749,3419.1971418782496,0.9571428571428572,4,1.0,39,3744
4147,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.05,0.65,3,0.125,0.71380374098621,0.5626753975678204,1526.2903344692502,0.5710470085470085,2138,935,1203,63,1,62,0.8609576427255985,4513.2749911965,2986.98465672725,0.9841269841269841,4,1.0,39,3744
4148,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.05,0.65,3,0.15,0.71380374098621,0.5382703777335984,1524.082686443,0.5373931623931624,2012,929,1083,53,1,52,0.8554327808471455,4196.61666911925,2672.53398267625,0.9811320754716981,4,1.0,39,3744
4149,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.05,0.65,3,0.175,0.71380374098621,0.5245732022762545,1513.88433166425,0.5162927350427351,1933,919,1014,46,0,46,0.8462246777163904,4025.6882175345,2511.80388587025,1.0,4,1.0,39,3744
4150,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.05,0.65,3,0.2,0.71380374098621,0.517989417989418,1505.6000599585,0.5048076923076923,1890,911,979,42,1,41,0.8388581952117864,3933.32723640525,2427.72717644675,0.9761904761904762,4,1.0,39,3744
4151,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.05,0.65,3,0.225,0.71380374098621,0.5185384202041913,1493.61007192325,0.4970619658119658,1861,896,965,42,1,41,0.8250460405156538,3891.3944788197505,2397.7844068965,0.9761904761904762,4,1.0,39,3744
4152,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.05,0.65,3,0.25,0.71380374098621,0.5128908392759188,1485.95663102975,0.48691239316239315,1823,888,935,44,1,43,0.8176795580110497,3809.7529939452497,2323.7963629154997,0.9772727272727273,4,1.0,39,3744
4153,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.05,0.65,3,0.275,0.71380374098621,0.5019852524106636,1471.367565985,0.47088675213675213,1763,878,885,44,1,43,0.8084714548802947,3656.4731242385005,2185.1055582535,0.9772727272727273,4,1.0,39,3744
4154,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.05,0.65,3,0.3,0.71380374098621,0.48881036513545345,1452.418810594,0.453525641025641,1698,868,830,46,1,45,0.7992633517495396,3474.52629877375,2022.10748817975,0.9782608695652174,4,1.0,39,3744
4155,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.05,0.65,3,0.325,0.71380374098621,0.47342398022249693,1421.062182591,0.4321581196581197,1618,852,766,43,1,42,0.7845303867403315,3279.93880868275,1858.87662609175,0.9767441860465116,4,1.0,39,3744
4156,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.05,0.65,3,0.35,0.71380374098621,0.4518664047151277,1381.3254651080001,0.4078525641025641,1527,837,690,43,1,42,0.7707182320441989,3042.5810824094997,1661.2556173015,0.9767441860465116,4,1.0,39,3744
4157,validation_only,all_overlapping_rolling_forecasts,non_overlapping_midnight_96_step_horizons,0.3,0.05,0.65,3,0.375,0.71380374098621,0.43363446838082004,1333.87588596025,0.3843482905982906,1439,815,624,43,3,40,0.7504604051565378,2816.03252242575,1482.1566364655,0.9302325581395349,4,1.0,39,3744
